,news,Publish_Date,sentiment_score,sentiment_label,sentiment_score_updated,sentiment_label_updated
1550,china market hard nut crack companies infosys,2014-06-15,-0.2916666567325592,negative,0.0,neutral
1551,infosys go lean board,2015-03-09,0.0,neutral,0.0,neutral
1552,infosys operation super corridor start end month,2017-03-16,0.3333333432674408,positive,0.0,neutral
1553,infosys planning salary cuts,2009-02-05,0.0,neutral,0.0,neutral
1554,infosys wipro top green brands,2009-08-04,0.15000000596046448,positive,1.0,positive
1555,infosys sacks techies unethical behaviour,2010-01-13,0.0,neutral,0.0,neutral
1556,infosys hit cut client budget spend,2011-12-11,0.0,neutral,-1.0,negative
1557,board review infosyss mihan agreements,2012-03-12,0.0,neutral,0.0,neutral
1558,infosys bpo stable despite senior exits,2012-09-12,0.0,neutral,0.0,neutral
1559,infosys impress markets,2012-09-12,0.0,neutral,0.0,neutral
1560,red flags firms like cognizant infosys  hexaware put question mark recovery 2013,2012-12-10,0.0,neutral,0.0,neutral
1561,infosys seeing surge job applications narayana murthys return,2013-06-18,0.0,neutral,0.0,neutral
1562,infosys pilots model reduces onsite work,2013-11-27,0.0,neutral,0.0,neutral
1563,infosys mulls invest 750 crore startups silicon valley israel,2015-03-23,0.0,neutral,1.0,positive
1564,sensex 225 pts opening trade infosys surges 437,2015-10-12,0.0,neutral,1.0,positive
1565,infosys cofounder nandan nilekani invests eyecare startup,2016-06-24,0.0,neutral,0.0,neutral
1566,infosys ceo vishal sikka resigns pravin rao interim md ceo,2017-08-18,0.0,neutral,0.0,neutral
1567,infosys wins global corporate achievement award 2002,2002-11-07,0.10000000149011612,neutral,1.0,positive
1568,invitation offer infosys adr july 12,2003-07-10,0.0,neutral,0.0,neutral
1569,infosys destination global interns,2006-06-08,0.0,neutral,0.0,neutral
1570,infosys net profit surges 29 q4,2009-04-16,0.0,neutral,1.0,positive
1571,6 get infosys science prize,2010-10-26,0.0,neutral,0.0,neutral
1572,tcs infosys wipro hope attract programmers clients architectural sizzle,2010-12-29,0.0,neutral,0.0,neutral
1573,leaving infosys like daughters marriage murthy,2011-05-18,0.0,neutral,0.0,neutral
1574,infosys may revert april appraisal cycle,2014-01-11,0.0,neutral,0.0,neutral
1575,infosys invests 4 million israeli startup cloudendure,2015-12-10,0.0,neutral,0.0,neutral
1576,infosys releases 9000 employees due automation,2017-01-20,-0.125,negative,0.0,neutral
1577,former mtnl officials hcl infosystems named cwg scam,2011-06-09,0.0,neutral,0.0,neutral
1578,land given infosys wipro rajarhat,2011-07-07,0.0,neutral,0.0,neutral
1579,land acquisition infosys beginsampnbsp,2011-12-05,0.0,neutral,0.0,neutral
1580,infosys initiative fill entrepreneurship vacuum,2012-07-20,-0.008333333767950535,neutral,0.0,neutral
1581,n narayana murthy showcases infosyss leadership strength,2014-01-11,0.0,neutral,0.0,neutral
1582,infosys give 57  salary increase,2014-02-27,0.0,neutral,0.0,neutral
1583,infosys joins elite energy club,2015-05-19,0.0,neutral,0.0,neutral
1584,infosys share success secrets,2001-11-04,0.30000001192092896,positive,0.0,neutral
1585,infosys ceo thrilled,2006-01-26,0.6000000238418579,positive,0.0,neutral
1586,five things pain infosys,2009-01-14,0.0,neutral,0.0,neutral
1587,infosys tcs wipro parcel work small companies,2010-11-18,-0.25,negative,0.0,neutral
1588,infosys revenue north america 49,2013-07-12,0.0,neutral,0.0,neutral
1589,infosys 30 mistimed cfo rajiv bansal,2013-11-15,0.0,neutral,0.0,neutral
1590,infosyss vaunted leadership programme disappoints,2014-05-29,0.0,neutral,0.0,neutral
1591,infosys follow google facebook evaluating employees,2014-12-22,0.0,neutral,0.0,neutral
1592,infosys partners europes largest startup accelerator level 39,2015-11-17,0.0,neutral,0.0,neutral
1593,infosys pledges strengthen security measures,2017-02-04,0.0,neutral,1.0,positive
1594,infosys best employer,2002-03-27,1.0,positive,1.0,positive
1595,reacting phaneesh charges embarrass infosys,2003-05-11,0.0,neutral,0.0,neutral
1596,infosys focus domestic mkt,2008-10-15,0.0,neutral,0.0,neutral
1597,infosys confident meeting q4,2009-01-28,0.5,positive,1.0,positive
1598,infosys q4 net dips 171 1613cr,2009-04-15,0.0,neutral,0.0,neutral
1599,wipro bothered infosys premji,2010-04-26,0.0,neutral,0.0,neutral
1600,infosys bpo bags global group deal,2010-08-05,0.0,neutral,1.0,positive
1601,niche cos outbid infosys mahindra satyam,2011-06-09,0.0,neutral,0.0,neutral
1602,infosys wants policy cloud computing,2011-06-25,0.20000000298023224,positive,0.0,neutral
1603,infosys bpo top honcho joins pai,2011-08-27,0.5,positive,1.0,positive
1604,infosys ceo clients grappling issues,2012-01-13,0.0,neutral,0.0,neutral
1605,infosys set big facility apple,2012-07-20,0.0,neutral,0.0,neutral
1606,infosys technologies transform banking 2014,2014-01-27,0.0,neutral,0.0,neutral
1607,modi wave anticongress wave former infosys director balakrishnan says,2014-04-06,0.0,neutral,0.0,neutral
1608,infosys campus plan tabled july 15,2015-07-13,0.0,neutral,0.0,neutral
1609,infosys wipro using startup tech win large deals,2016-01-21,0.5071428418159485,positive,0.0,neutral
1610,infosys threatened payment cut poor servicing corporate affairs ministry portal,2016-04-25,-0.20000000298023224,negative,0.0,neutral
1611,infosys immigration head vasudeva nayak quits us election year,2016-07-21,0.0,neutral,0.0,neutral
1612,infosys q2 profit 31 beats expectations,2001-10-10,0.0,neutral,0.0,neutral
1613,hcl infosystems unveils notebooks,2007-04-26,0.0,neutral,0.0,neutral
1614,infosys share leadership tips,2010-12-12,0.0,neutral,0.0,neutral
1615,narayana murthy preside last infosys agm saturday,2011-06-10,0.0,neutral,0.0,neutral
1616,provide land affordable price infosys ceo,2012-02-16,0.0,neutral,0.0,neutral
1617,infosys employee neelima may ended life due marital problems,2012-08-10,-0.125,negative,0.0,neutral
1618,infosys list nyse euronext february 20,2013-02-19,0.0,neutral,0.0,neutral
1619,tcs infosys likely start work sez monthend,2013-04-05,0.0,neutral,0.0,neutral
1620,infosys q2 client additions marginally,2013-10-11,0.0,neutral,0.0,neutral
1621,va sastry man gave back crores infosys,2014-06-30,0.0,neutral,0.0,neutral
1622,footage nails suspect infosys techies murder,2017-01-31,0.0,neutral,0.0,neutral
1623,infosys return 13000 crore shareholders,2017-04-13,0.0,neutral,0.0,neutral
1624,emotionally connected infosys says kris,2017-05-06,0.0,neutral,0.0,neutral
1625,tcs infosys maintain sp rating,2008-09-26,0.0,neutral,0.0,neutral
1626,euro crisis affect cos infosys,2010-05-19,0.0,neutral,0.0,neutral
1627,bcci contacts infosys prepare injury database players,2011-06-13,0.0,neutral,0.0,neutral
1628,infosys get another 30 acres land indore,2012-01-21,0.0,neutral,0.0,neutral
1629,infosys major austerity drive,2012-11-02,0.0625,neutral,0.0,neutral
1630,infosys platform pulls big data 40 faster,2013-02-21,0.0,neutral,0.0,neutral
1631,infosys running pilots deal visa challenges,2013-08-19,0.0,neutral,0.0,neutral
1632,infosys begin ceo search soon bg srinivas frontrunner,2014-02-10,0.0,neutral,0.0,neutral
1633,tcs cognizant pull ahead infosys wipro,2014-02-24,0.0,neutral,0.0,neutral
1634,infosys accenture last lap 900crore deal australia,2015-03-23,0.0,neutral,0.0,neutral
1635,infosys issues guidance 118 138 fy201617 higher nasscom forecast,2016-04-15,0.25,positive,0.0,neutral
1636,infosys continues top growth fund,2001-07-29,0.5,positive,1.0,positive
1637,ap woos infosys,2005-10-25,0.0,neutral,0.0,neutral
1638,chopper overturns infosys helipad mysore casualty,2008-01-18,0.0,neutral,0.0,neutral
1639,infosys surges 4 early trade robust earnings,2009-10-09,0.10000000149011612,positive,1.0,positive
1640,economic recovery triggers hiring infosys,2010-01-12,0.20000000298023224,positive,0.0,neutral
1641,midtier cos may beat infosys wipro tcs q1,2011-07-06,0.0,neutral,0.0,neutral
1642,infosys longer leads sector,2011-07-13,0.0,neutral,0.0,neutral
1643,infosys bpo buys australian company 194 crore,2011-12-21,0.0,neutral,0.0,neutral
1644,infosys bpos ceo selection thakkar leads race,2013-01-07,0.0,neutral,0.0,neutral
1645,infosys trade nyse london today,2013-02-20,0.0,neutral,0.0,neutral
1646,listening  learning infosys ceo sd shibulal shareholders,2013-05-18,0.0,neutral,0.0,neutral
1647,stock spike puts sebi lens infosys ahead murthys recall board,2013-06-20,0.0,neutral,0.0,neutral
1648,pravin rao star infosys,2014-01-04,0.0,neutral,0.0,neutral
1649,infosys ceodesignate vishal sikka wish shift focus nach baliye math,2014-06-13,0.0,neutral,0.0,neutral
1650,tatas sbi infosys among worlds top 50 reputed firms,2009-05-09,0.5,positive,1.0,positive
1651,ones good enough infosys engg prize,2009-12-01,0.3499999940395355,positive,0.0,neutral
1652,wipro infosys beaten tierii cos 5 quarters,2012-08-06,0.0,neutral,0.0,neutral
1653,stronger rupee hurt companies like tcs infosys wipro,2013-01-02,0.0,neutral,0.0,neutral
1654,infosys q2 eyes narayana murthy,2013-07-11,0.0,neutral,1.0,positive
1655,infosys hire 8k pune six months,2013-10-18,0.0,neutral,1.0,positive
1656,infosys scrip surges 52week high,2013-12-28,0.1599999964237213,positive,1.0,positive
1657,infosys puts stellar performance q1,2015-07-22,0.25,positive,0.0,neutral
1658,niti aayog ceo slams infosys glitches mca website,2016-04-25,0.0,neutral,0.0,neutral
1659,infosys founder issue hurdle finding ceo,2017-08-19,0.0,neutral,0.0,neutral
1660,infosys confident achieving q3 projections,2001-11-19,0.5,positive,1.0,positive
1661,infosys champs,2002-04-23,0.0,neutral,0.0,neutral
1662,infosys tcs wipro indias admired companies,2008-07-11,0.0,neutral,1.0,positive
1663,infosys bags multimillion pharma deal,2008-12-15,0.0,neutral,1.0,positive
1664,infosys deal pipeline strong,2009-05-27,0.4333333373069763,positive,0.0,neutral
1665,tcs beats infosys posting higher profits,2010-01-19,0.25,positive,0.0,neutral
1666,hcl infosystem hires 300 people,2010-11-20,0.0,neutral,0.0,neutral
1667,infosys fmcg cos back business egypt,2011-02-13,0.0,neutral,0.0,neutral
1668,nr narayan murthy infosys delivers lecture towards corruptionfree,2011-07-21,0.0,neutral,0.0,neutral
1669,et exemployee files suit infosys us,2012-08-09,0.0,neutral,-1.0,negative
1670,q4 problem pricing pressure infosys ceo shibulal,2013-04-13,0.0,neutral,0.0,neutral
1671,lic hikes stake infosys buys shares worth 1400 cr,2014-10-19,0.30000001192092896,positive,0.0,neutral
1672,infosys eyeing startups vishal sikka,2015-02-23,0.0,neutral,0.0,neutral
1673,infosys set announce another acquisition,2015-02-24,0.0,neutral,0.0,neutral
1674,pune infosys techie murder accused seeks bail,2017-04-01,0.0,neutral,0.0,neutral
1675,infosys consulting break even 200506,2005-07-14,0.0,neutral,0.0,neutral
1676,satyam scam silver lining infosys,2009-01-22,0.0,neutral,0.0,neutral
1677,infosys technologies q4 net 171 1613 crore,2009-04-15,0.0,neutral,0.0,neutral
1678,infosys sees demand picking 2010,2009-05-18,0.0,neutral,0.0,neutral
1679,infosys q3 profit lags estimates,2011-01-14,0.0,neutral,-1.0,negative
1680,hcl infosystems bags order gems education,2011-04-04,0.0,neutral,1.0,positive
1681,infosys uptrend may hit 3000 analysts,2011-10-12,0.0,neutral,-1.0,negative
1682,infosys results disappoint despite 24 rise q2 net,2012-10-13,0.0,neutral,0.0,neutral
1683,infosys marketcapitalization zooms 22000 crore day,2013-01-12,0.0,neutral,0.0,neutral
1684,infosys hikes salary lowers variable pay component,2013-06-14,0.0,neutral,0.0,neutral
1685,infosys grant shares employees 45 years hr head,2016-07-29,0.0,neutral,0.0,neutral
1686,infosys strategy meet avoids fixing growth target focuses execution,2017-03-15,0.0,neutral,0.0,neutral
1687,infosys christened shivaji park,2007-03-13,0.0,neutral,0.0,neutral
1688,infosys bringing cos rti good idea,2011-11-21,0.699999988079071,positive,0.0,neutral
1689,infosys bpos two senior executives resign,2013-05-03,0.0,neutral,0.0,neutral
1690,infosys bpo opens delivery centre netherlands,2013-11-09,0.0,neutral,1.0,positive
1691,bus knocks infosys employee,2006-08-02,0.0,neutral,0.0,neutral
1692,infosys invest 1250 cr hyderabad campus,2008-08-10,0.0,neutral,1.0,positive
1693,infosys mysore get cisf cover,2010-02-01,0.0,neutral,0.0,neutral
1694,infosys headcount 7 things know,2010-06-03,0.0,neutral,0.0,neutral
1695,wipro infosys tcs recall staff bahrain,2011-03-21,0.0,neutral,0.0,neutral
1696,4 factors give tcs edge infosys,2013-01-15,0.0,neutral,0.0,neutral
1697,major infosys pulls sensex 300 points,2013-04-13,0.0625,neutral,0.0,neutral
1698,infosys narrows gap peers,2014-01-11,0.0,neutral,0.0,neutral
1699,strong q4 numbers analysts upgrade infosys stock,2016-04-18,0.4333333373069763,positive,0.0,neutral
1700,sudden move infosys chief compliance officer quits,2017-01-02,0.0,neutral,0.0,neutral
1701,infosys comes bengal 100 crore investment,2017-08-30,0.0,neutral,0.0,neutral
1702,infosys chief bullish chinese market,2003-06-28,0.0,neutral,0.0,neutral
1703,infosys q1 soars 53192 cr,2005-07-12,0.0,neutral,1.0,positive
1704,bengal steps efforts reassure infosys,2008-09-12,0.0,neutral,0.0,neutral
1705,distressed chop shop remark infosys,2010-08-10,0.0,neutral,0.0,neutral
1706,kv kamath appointed chairman infosys technologies,2011-05-01,0.0,neutral,0.0,neutral
1707,infosys sees stronger second half bg srinivas,2011-07-12,-0.0833333358168602,neutral,0.0,neutral
1708,infosys tcs set change indores biz dynamics,2011-12-31,0.0,neutral,0.0,neutral
1709,ready largescale electronics manufacturing hcl infosystems former chairman,2013-02-16,0.10000000149011612,positive,0.0,neutral
1710,need bring back confidence infosys vishal sikka,2014-08-02,0.0,neutral,0.0,neutral
1711,infosys plan differentiate rivals,2015-12-11,0.0,neutral,0.0,neutral
1712,infosys tieup northwestern mutual,2002-03-26,0.0,neutral,0.0,neutral
1713,tcs infosys wipro hiring plans,2010-02-15,0.0,neutral,0.0,neutral
1714,shutting japan office infosys,2011-03-18,0.0,neutral,0.0,neutral
1715,buyout 600m 1bn desirable infosys ceo,2011-09-06,0.0,neutral,0.0,neutral
1716,arbitration infosys visa fraud case us fed judge,2011-11-11,0.0,neutral,0.0,neutral
1717,infosys outperform peers weathers global gloom better morgan stanley,2011-12-14,0.12222222238779068,positive,0.0,neutral
1718,madc deal infosys held last minute,2012-02-01,0.0,neutral,0.0,neutral
1719,et infosys bellwether staff angst,2012-07-16,0.0,neutral,1.0,positive
1720,infosys bpo looking buyouts double revenues 1 billion,2012-07-17,0.0,neutral,0.0,neutral
1721,infosys executives join wipro,2012-09-04,0.0,neutral,0.0,neutral
1722,infosys flipkart mm among others go help staff tide demonetisation crisis,2016-11-24,0.0,neutral,0.0,neutral
1723,infosys acquires trade iq division iq financial,2002-06-20,0.0,neutral,1.0,positive
1724,infosys convert 16 mn shares ads,2004-11-08,0.0,neutral,0.0,neutral
1725,infosys acquire swiss firm lodestone 349 million,2012-09-10,-0.20000000298023224,negative,1.0,positive
1726,infosys sales force got best salary deal,2013-06-15,1.0,positive,1.0,positive
1727,infosys q1 sales figures show,2013-07-13,0.0,neutral,0.0,neutral
1728,vishal sikka revamps way infosys manages clients,2015-05-19,0.0,neutral,0.0,neutral
1729,infosys top executives salaries jump 200,2015-05-22,0.5,positive,1.0,positive
1730,proxy advisory firms object infosys reappointing lehman,2016-03-23,0.0,neutral,0.0,neutral
1731,infosys tumble wipes 35 bn investor wealth,2017-08-19,0.0,neutral,0.0,neutral
1732,infosys chairman nilekani says focus ceo search board strategy,2017-08-25,0.0,neutral,0.0,neutral
1733,infosys q3 net 33 1641cr,2009-01-13,0.0,neutral,0.0,neutral
1734,infosys growth may fall,2009-02-05,0.0,neutral,0.0,neutral
1735,infosys holds painting competition,2011-09-11,0.0,neutral,0.0,neutral
1736,pune fc sign twoyear deal infosys,2011-10-22,0.0,neutral,0.0,neutral
1737,h1b visa row infosys clients mulling contingency plans,2012-05-07,0.0,neutral,0.0,neutral
1738,5 factors helped cognizant beat infosys,2012-08-08,0.0,neutral,0.0,neutral
1739,infosys mentor 16 startups uk,2013-02-13,0.0,neutral,0.0,neutral
1740,infosys announces wage hike wipro follows suit,2013-06-14,0.0,neutral,-1.0,negative
1741,narayana murthy dispels doubts infosys 30 plan,2013-12-10,0.0,neutral,0.0,neutral
1742,infosys ties ted,2016-02-18,0.0,neutral,0.0,neutral
1743,protectionist rhetoric west worry says infosys ceo vishal sikka,2016-11-16,0.0,neutral,0.0,neutral
1744,school children get training infosys,2003-02-11,0.0,neutral,0.0,neutral
1745,infosys bets training groom leaders,2010-01-18,0.0,neutral,0.0,neutral
1746,infosys sees increase outsourcing,2010-03-11,0.0,neutral,0.0,neutral
1747,infosys wipro innovate hiring,2010-06-16,0.0,neutral,0.0,neutral
1748,tcs infosys wipro ratings slashed macquarie,2012-07-02,0.0,neutral,0.0,neutral
1749,infosys cfo v balakrishnan step rajiv bansal take,2012-10-13,0.0,neutral,0.0,neutral
1750,allow client shutdowns affect us infosys cfo,2013-01-12,0.0,neutral,0.0,neutral
1751,driving infosys bpos growth,2013-04-15,0.0,neutral,0.0,neutral
1752,companies tcs wipro infosys eyeing startups,2013-07-03,0.0,neutral,0.0,neutral
1753,infosys needs catch tcs,2014-01-26,0.0,neutral,0.0,neutral
1754,vishal sikka reaches exiting infosys employees,2014-09-11,0.0,neutral,0.0,neutral
1755,infosys build toilets schools,2014-10-28,0.0,neutral,0.0,neutral
1756,cyril amarchand set revamp governance code infosys,2017-02-15,0.0,neutral,0.0,neutral
1757,infosys ceo vishal sikka resigns cites recent drumbeat distractions,2017-08-18,0.0,neutral,0.0,neutral
1758,infosys files case vulgar emails,2017-09-29,-0.699999988079071,negative,0.0,neutral
